Timestamp;StimuliName;FixationDuration;MappedFixationPointX;MappedFixationPointY;user;description;aois
72654;22_Venedig_S1.jpg;250;711;743;p17;color
72903;22_Venedig_S1.jpg;217;895;776;p17;color;San_Zaccaria
73120;22_Venedig_S1.jpg;200;920;743;p17;color;San_Zaccaria
73320;22_Venedig_S1.jpg;183;1042;921;p17;color
73503;22_Venedig_S1.jpg;583;1099;1007;p17;color;Origin
74086;22_Venedig_S1.jpg;250;949;748;p17;color;San_Zaccaria
74336;22_Venedig_S1.jpg;799;913;736;p17;color;San_Zaccaria
75135;22_Venedig_S1.jpg;183;751;718;p17;color
75318;22_Venedig_S1.jpg;233;633;750;p17;color
75552;22_Venedig_S1.jpg;166;536;756;p17;color
75718;22_Venedig_S1.jpg;566;681;767;p17;color
76285;22_Venedig_S1.jpg;383;779;752;p17;color
76668;22_Venedig_S1.jpg;233;851;720;p17;color;San_Zaccaria
76901;22_Venedig_S1.jpg;333;913;719;p17;color;San_Zaccaria
77234;22_Venedig_S1.jpg;200;735;727;p17;color
77434;22_Venedig_S1.jpg;150;671;752;p17;color
77584;22_Venedig_S1.jpg;183;483;660;p17;color
77767;22_Venedig_S1.jpg;433;490;605;p17;color;S.Marcuola_Casino-Rialto
78200;22_Venedig_S1.jpg;633;793;531;p17;color;S.Marcuola_Casino-Rialto
78833;22_Venedig_S1.jpg;333;687;436;p17;color;S.Marcuola_Casino-Rialto
79166;22_Venedig_S1.jpg;949;552;417;p17;color;S.Marcuola_Casino-Rialto
80115;22_Venedig_S1.jpg;250;644;420;p17;color;S.Marcuola_Casino-Rialto
80365;22_Venedig_S1.jpg;183;592;446;p17;color;S.Marcuola_Casino-Rialto
80548;22_Venedig_S1.jpg;283;544;414;p17;color;S.Marcuola_Casino-Rialto
80831;22_Venedig_S1.jpg;400;474;423;p17;color;S.Marcuola_Casino-Rialto
81231;22_Venedig_S1.jpg;283;403;435;p17;color;Tronchetto-Ferrovia
81514;22_Venedig_S1.jpg;783;553;415;p17;color;S.Marcuola_Casino-Rialto
82297;22_Venedig_S1.jpg;233;500;397;p17;color;S.Marcuola_Casino-Rialto
82530;22_Venedig_S1.jpg;733;499;354;p17;color;Destination
83263;22_Venedig_S1.jpg;183;419;439;p17;color
83446;22_Venedig_S1.jpg;1133;372;465;p17;color;Tronchetto-Ferrovia
84579;22_Venedig_S1.jpg;566;480;373;p17;color;Destination
85145;22_Venedig_S1.jpg;2149;448;310;p17;color;Destination
87294;22_Venedig_S1.jpg;233;431;434;p17;color
87527;22_Venedig_S1.jpg;1899;374;477;p17;color;Tronchetto-Ferrovia
89426;22_Venedig_S1.jpg;400;476;411;p17;color;S.Marcuola_Casino-Rialto
55276;22_Venedig_S1.jpg;316;606;399;p20;color;S.Marcuola_Casino-Rialto
55593;22_Venedig_S1.jpg;200;980;753;p20;color;San_Zaccaria
55793;22_Venedig_S1.jpg;233;1071;1028;p20;color;Origin
56476;22_Venedig_S1.jpg;550;477;380;p20;color
57025;22_Venedig_S1.jpg;183;246;606;p20;color
57208;22_Venedig_S1.jpg;583;476;344;p20;color;Destination
57791;22_Venedig_S1.jpg;233;480;396;p20;color;S.Marcuola_Casino-Rialto
58024;22_Venedig_S1.jpg;183;497;359;p20;color;Destination
58208;22_Venedig_S1.jpg;200;466;307;p20;color;Destination
58407;22_Venedig_S1.jpg;233;992;899;p20;color
58641;22_Venedig_S1.jpg;167;1065;978;p20;color;Origin
58807;22_Venedig_S1.jpg;233;906;748;p20;color;San_Zaccaria
59040;22_Venedig_S1.jpg;300;928;779;p20;color;San_Zaccaria
59340;22_Venedig_S1.jpg;366;1119;1012;p20;color;Origin
59707;22_Venedig_S1.jpg;183;1086;959;p20;color
59890;22_Venedig_S1.jpg;166;1134;1003;p20;color;Origin
60056;22_Venedig_S1.jpg;283;1530;1050;p20;color
60340;22_Venedig_S1.jpg;233;914;792;p20;color;San_Zaccaria
60573;22_Venedig_S1.jpg;366;929;758;p20;color;San_Zaccaria
60939;22_Venedig_S1.jpg;217;1066;850;p20;color
61339;22_Venedig_S1.jpg;233;906;732;p20;color;San_Zaccaria
61572;22_Venedig_S1.jpg;300;828;780;p20;color;San_Zaccaria
61872;22_Venedig_S1.jpg;416;923;750;p20;color;San_Zaccaria
62288;22_Venedig_S1.jpg;316;801;808;p20;color;San_Zaccaria
62605;22_Venedig_S1.jpg;233;899;753;p20;color;San_Zaccaria
62838;22_Venedig_S1.jpg;716;509;374;p20;color;Destination
63554;22_Venedig_S1.jpg;166;467;336;p20;color;Destination
63921;22_Venedig_S1.jpg;100;473;368;p20;color;Destination
64020;22_Venedig_S1.jpg;133;478;412;p20;color;S.Marcuola_Casino-Rialto
64154;22_Venedig_S1.jpg;350;419;453;p20;color
64504;22_Venedig_S1.jpg;300;487;341;p20;color;Destination
64803;22_Venedig_S1.jpg;450;455;286;p20;color;Destination
65253;22_Venedig_S1.jpg;433;931;784;p20;color;San_Zaccaria
65686;22_Venedig_S1.jpg;266;920;739;p20;color;San_Zaccaria
65953;22_Venedig_S1.jpg;133;871;732;p20;color;San_Zaccaria
66086;22_Venedig_S1.jpg;216;470;288;p20;color;Destination
66302;22_Venedig_S1.jpg;167;511;341;p20;color;Destination
66469;22_Venedig_S1.jpg;200;465;413;p20;color;S.Marcuola_Casino-Rialto
66669;22_Venedig_S1.jpg;316;345;501;p20;color;Tronchetto-Ferrovia
66985;22_Venedig_S1.jpg;233;306;540;p20;color;Tronchetto-Ferrovia
67218;22_Venedig_S1.jpg;200;199;538;p20;color;Tronchetto-Ferrovia
67418;22_Venedig_S1.jpg;266;114;765;p20;color;S.Marta
67685;22_Venedig_S1.jpg;150;122;822;p20;color
67835;22_Venedig_S1.jpg;216;355;874;p20;color
68051;22_Venedig_S1.jpg;233;427;946;p20;color
68284;22_Venedig_S1.jpg;183;695;954;p20;color
68468;22_Venedig_S1.jpg;433;863;771;p20;color;San_Zaccaria
68901;22_Venedig_S1.jpg;483;922;735;p20;color;San_Zaccaria
69384;22_Venedig_S1.jpg;167;995;739;p20;color;San_Zaccaria
69550;22_Venedig_S1.jpg;283;933;736;p20;color;San_Zaccaria
69833;22_Venedig_S1.jpg;400;944;770;p20;color;San_Zaccaria
70233;22_Venedig_S1.jpg;217;927;730;p20;color;San_Zaccaria
70600;22_Venedig_S1.jpg;133;480;365;p20;color;Destination
70733;22_Venedig_S1.jpg;167;461;329;p20;color;Destination
70899;22_Venedig_S1.jpg;283;1036;1053;p20;color;Origin
71183;22_Venedig_S1.jpg;216;901;757;p20;color;San_Zaccaria
71399;22_Venedig_S1.jpg;200;1054;1045;p20;color;Origin
71599;22_Venedig_S1.jpg;200;560;466;p20;color;S.Marcuola_Casino-Rialto
71799;22_Venedig_S1.jpg;217;955;809;p20;color;San_Zaccaria
72015;22_Venedig_S1.jpg;216;926;763;p20;color;San_Zaccaria
72232;22_Venedig_S1.jpg;333;437;350;p20;color;Destination
72565;22_Venedig_S1.jpg;250;477;387;p20;color;S.Marcuola_Casino-Rialto
72815;22_Venedig_S1.jpg;183;233;580;p20;color
72998;22_Venedig_S1.jpg;233;1005;860;p20;color
73231;22_Venedig_S1.jpg;250;967;783;p20;color;San_Zaccaria
73481;22_Venedig_S1.jpg;233;578;336;p20;color
73714;22_Venedig_S1.jpg;466;880;161;p20;color
74180;22_Venedig_S1.jpg;300;909;694;p20;color;San_Zaccaria
74480;22_Venedig_S1.jpg;300;908;347;p20;color
74780;22_Venedig_S1.jpg;500;719;508;p20;color;S.Marcuola_Casino-Rialto
85823;22_Venedig_S1.jpg;283;1108;992;p21;color;Origin
86106;22_Venedig_S1.jpg;350;960;809;p21;color;San_Zaccaria
86456;22_Venedig_S1.jpg;233;943;761;p21;color;San_Zaccaria
86689;22_Venedig_S1.jpg;216;1257;1019;p21;color
86905;22_Venedig_S1.jpg;166;1145;1035;p21;color;Origin
87072;22_Venedig_S1.jpg;167;1522;1042;p21;color
87239;22_Venedig_S1.jpg;333;1122;1014;p21;color;Origin
87572;22_Venedig_S1.jpg;283;538;439;p21;color;S.Marcuola_Casino-Rialto
87855;22_Venedig_S1.jpg;200;489;396;p21;color;S.Marcuola_Casino-Rialto
88055;22_Venedig_S1.jpg;217;998;868;p21;color
88271;22_Venedig_S1.jpg;550;930;754;p21;color;San_Zaccaria
88821;22_Venedig_S1.jpg;450;910;717;p21;color;San_Zaccaria
89271;22_Venedig_S1.jpg;283;731;709;p21;color
89554;22_Venedig_S1.jpg;266;555;738;p21;color
89820;22_Venedig_S1.jpg;1083;692;762;p21;color
90903;22_Venedig_S1.jpg;566;519;627;p21;color
91469;22_Venedig_S1.jpg;200;788;741;p21;color
91669;22_Venedig_S1.jpg;416;702;747;p21;color
92085;22_Venedig_S1.jpg;216;706;711;p21;color
92302;22_Venedig_S1.jpg;216;1052;923;p21;color
92518;22_Venedig_S1.jpg;1016;1116;993;p21;color;Origin
93534;22_Venedig_S1.jpg;183;952;776;p21;color;San_Zaccaria
93717;22_Venedig_S1.jpg;2598;915;709;p21;color;San_Zaccaria
96316;22_Venedig_S1.jpg;250;867;728;p21;color;San_Zaccaria
96566;22_Venedig_S1.jpg;167;776;733;p21;color
96732;22_Venedig_S1.jpg;333;644;735;p21;color
97065;22_Venedig_S1.jpg;217;265;757;p21;color
97282;22_Venedig_S1.jpg;266;429;362;p21;color;Destination
97548;22_Venedig_S1.jpg;650;471;336;p21;color;Destination
98198;22_Venedig_S1.jpg;583;904;733;p21;color;San_Zaccaria
98781;22_Venedig_S1.jpg;266;773;777;p21;color
99047;22_Venedig_S1.jpg;216;732;865;p21;color
99264;22_Venedig_S1.jpg;1349;907;739;p21;color;San_Zaccaria
100613;22_Venedig_S1.jpg;200;728;789;p21;color
100813;22_Venedig_S1.jpg;600;744;837;p21;color
101412;22_Venedig_S1.jpg;216;595;916;p21;color
101629;22_Venedig_S1.jpg;217;416;918;p21;color
101845;22_Venedig_S1.jpg;300;183;757;p21;color
102145;22_Venedig_S1.jpg;266;139;790;p21;color;S.Marta
102412;22_Venedig_S1.jpg;233;130;553;p21;color;Tronchetto-Ferrovia
102645;22_Venedig_S1.jpg;200;223;510;p21;color;Tronchetto-Ferrovia
102845;22_Venedig_S1.jpg;416;472;368;p21;color;Destination
103261;22_Venedig_S1.jpg;200;1003;952;p21;color
103678;22_Venedig_S1.jpg;466;1110;993;p21;color;Origin
104144;22_Venedig_S1.jpg;183;951;835;p21;color
104327;22_Venedig_S1.jpg;566;904;723;p21;color;San_Zaccaria
104893;22_Venedig_S1.jpg;250;576;763;p21;color
30562;22_Venedig_S1.jpg;183;1052;947;p24;color
30745;22_Venedig_S1.jpg;183;1119;994;p24;color;Origin
30928;22_Venedig_S1.jpg;183;934;841;p24;color
31111;22_Venedig_S1.jpg;233;949;783;p24;color;San_Zaccaria
31344;22_Venedig_S1.jpg;250;1107;978;p24;color;Origin
31594;22_Venedig_S1.jpg;216;1534;1028;p24;color
31811;22_Venedig_S1.jpg;183;1218;1029;p24;color;Origin
31994;22_Venedig_S1.jpg;150;1022;898;p24;color
32144;22_Venedig_S1.jpg;200;953;770;p24;color;San_Zaccaria
32344;22_Venedig_S1.jpg;133;907;753;p24;color;San_Zaccaria
32477;22_Venedig_S1.jpg;550;430;310;p24;color;Destination
33027;22_Venedig_S1.jpg;200;490;345;p24;color;Destination
33226;22_Venedig_S1.jpg;300;899;735;p24;color;San_Zaccaria
33526;22_Venedig_S1.jpg;383;933;753;p24;color;San_Zaccaria
33909;22_Venedig_S1.jpg;217;902;706;p24;color;San_Zaccaria
34126;22_Venedig_S1.jpg;200;756;730;p24;color
34326;22_Venedig_S1.jpg;233;901;734;p24;color;San_Zaccaria
34559;22_Venedig_S1.jpg;200;651;714;p24;color
34759;22_Venedig_S1.jpg;183;497;617;p24;color
34942;22_Venedig_S1.jpg;183;728;550;p24;color;S.Marcuola_Casino-Rialto
35125;22_Venedig_S1.jpg;183;801;615;p24;color;S.Marcuola_Casino-Rialto
35308;22_Venedig_S1.jpg;216;806;722;p24;color;San_Zaccaria
35525;22_Venedig_S1.jpg;217;537;778;p24;color
35741;22_Venedig_S1.jpg;133;474;770;p24;color
35875;22_Venedig_S1.jpg;650;676;778;p24;color
36524;22_Venedig_S1.jpg;233;593;773;p24;color
36757;22_Venedig_S1.jpg;183;547;589;p24;color;S.Marcuola_Casino-Rialto
36940;22_Venedig_S1.jpg;150;783;564;p24;color;S.Marcuola_Casino-Rialto
37090;22_Venedig_S1.jpg;566;803;507;p24;color;S.Marcuola_Casino-Rialto
37657;22_Venedig_S1.jpg;217;676;431;p24;color;S.Marcuola_Casino-Rialto
37873;22_Venedig_S1.jpg;416;481;429;p24;color;S.Marcuola_Casino-Rialto
38290;22_Venedig_S1.jpg;283;1208;401;p24;color
38573;22_Venedig_S1.jpg;466;1126;848;p24;color
39039;22_Venedig_S1.jpg;749;943;776;p24;color;San_Zaccaria
39788;22_Venedig_S1.jpg;266;1060;921;p24;color
40055;22_Venedig_S1.jpg;183;1139;1006;p24;color;Origin
40238;22_Venedig_S1.jpg;183;962;837;p24;color
40421;22_Venedig_S1.jpg;583;927;763;p24;color;San_Zaccaria
41188;22_Venedig_S1.jpg;233;927;702;p24;color;San_Zaccaria
41421;22_Venedig_S1.jpg;266;1009;764;p24;color;San_Zaccaria
41687;22_Venedig_S1.jpg;167;1302;888;p24;color
41854;22_Venedig_S1.jpg;150;1268;527;p24;color
42004;22_Venedig_S1.jpg;350;1204;349;p24;color
42353;22_Venedig_S1.jpg;216;942;406;p24;color
42570;22_Venedig_S1.jpg;250;567;275;p24;color
42820;22_Venedig_S1.jpg;3148;449;280;p24;color;Destination
45968;22_Venedig_S1.jpg;150;483;242;p24;color;Destination
46117;22_Venedig_S1.jpg;217;771;284;p24;color
46334;22_Venedig_S1.jpg;183;995;455;p24;color
46517;22_Venedig_S1.jpg;233;1216;553;p24;color
46750;22_Venedig_S1.jpg;167;1285;854;p24;color
46917;22_Venedig_S1.jpg;283;1286;894;p24;color
47200;22_Venedig_S1.jpg;450;1317;964;p24;color
47650;22_Venedig_S1.jpg;233;1075;864;p24;color
47883;22_Venedig_S1.jpg;1666;936;737;p24;color;San_Zaccaria
49548;22_Venedig_S1.jpg;183;1265;926;p24;color
49732;22_Venedig_S1.jpg;233;913;803;p24;color;San_Zaccaria
49965;22_Venedig_S1.jpg;316;1078;1007;p24;color;Origin
50281;22_Venedig_S1.jpg;200;988;806;p24;color;San_Zaccaria
50481;22_Venedig_S1.jpg;483;941;771;p24;color;San_Zaccaria
51114;22_Venedig_S1.jpg;616;928;741;p24;color;San_Zaccaria
51730;22_Venedig_S1.jpg;133;1113;794;p24;color
51864;22_Venedig_S1.jpg;300;1378;967;p24;color
52163;22_Venedig_S1.jpg;250;1322;958;p24;color
52413;22_Venedig_S1.jpg;150;1300;898;p24;color
52563;22_Venedig_S1.jpg;250;1290;641;p24;color
52813;22_Venedig_S1.jpg;183;1303;708;p24;color
52996;22_Venedig_S1.jpg;100;1270;682;p24;color
53096;22_Venedig_S1.jpg;849;1323;972;p24;color
53945;22_Venedig_S1.jpg;250;1259;671;p24;color
54195;22_Venedig_S1.jpg;183;1191;567;p24;color
54379;22_Venedig_S1.jpg;216;1090;451;p24;color
54595;22_Venedig_S1.jpg;183;903;408;p24;color
54778;22_Venedig_S1.jpg;200;743;247;p24;color
54978;22_Venedig_S1.jpg;183;543;240;p24;color
55161;22_Venedig_S1.jpg;400;462;260;p24;color;Destination
55561;22_Venedig_S1.jpg;583;509;334;p24;color;Destination
56144;22_Venedig_S1.jpg;183;516;431;p24;color;S.Marcuola_Casino-Rialto
56327;22_Venedig_S1.jpg;167;459;461;p24;color;S.Marcuola_Casino-Rialto
56494;22_Venedig_S1.jpg;233;295;520;p24;color;Tronchetto-Ferrovia
56727;22_Venedig_S1.jpg;233;232;521;p24;color;Tronchetto-Ferrovia
56960;22_Venedig_S1.jpg;250;205;800;p24;color
57210;22_Venedig_S1.jpg;166;347;819;p24;color;Zattere
57376;22_Venedig_S1.jpg;150;165;770;p24;color
57526;22_Venedig_S1.jpg;183;124;658;p24;color;S.Marta
57710;22_Venedig_S1.jpg;216;281;509;p24;color;Tronchetto-Ferrovia
57926;22_Venedig_S1.jpg;200;417;456;p24;color
58126;22_Venedig_S1.jpg;366;509;358;p24;color;Destination
58492;22_Venedig_S1.jpg;1216;464;274;p24;color;Destination
59825;22_Venedig_S1.jpg;1982;457;271;p24;color;Destination
61807;22_Venedig_S1.jpg;583;577;242;p24;color
62390;22_Venedig_S1.jpg;167;829;285;p24;color
62556;22_Venedig_S1.jpg;133;626;215;p24;color
62689;22_Venedig_S1.jpg;483;589;226;p24;color
63173;22_Venedig_S1.jpg;400;454;286;p24;color;Destination
63572;22_Venedig_S1.jpg;133;498;321;p24;color;Destination
63705;22_Venedig_S1.jpg;799;453;301;p24;color;Destination
64505;22_Venedig_S1.jpg;933;510;359;p24;color;Destination
65438;22_Venedig_S1.jpg;250;465;440;p24;color;S.Marcuola_Casino-Rialto
65687;22_Venedig_S1.jpg;233;370;498;p24;color;Tronchetto-Ferrovia
65921;22_Venedig_S1.jpg;167;146;454;p24;color;Tronchetto-Ferrovia
66087;22_Venedig_S1.jpg;350;442;327;p24;color;Destination
66587;22_Venedig_S1.jpg;416;446;284;p24;color;Destination
67003;22_Venedig_S1.jpg;383;453;249;p24;color;Destination
67386;22_Venedig_S1.jpg;400;1168;274;p24;color
67786;22_Venedig_S1.jpg;167;1278;325;p24;color
67953;22_Venedig_S1.jpg;200;776;297;p24;color
68152;22_Venedig_S1.jpg;3448;450;281;p24;color;Destination
71600;22_Venedig_S1.jpg;383;952;269;p24;color
71983;22_Venedig_S1.jpg;233;709;235;p24;color
72216;22_Venedig_S1.jpg;416;458;255;p24;color;Destination
72633;22_Venedig_S1.jpg;167;484;319;p24;color;Destination
72799;22_Venedig_S1.jpg;266;465;267;p24;color;Destination
73066;22_Venedig_S1.jpg;1332;499;355;p24;color;Destination
74398;22_Venedig_S1.jpg;400;458;254;p24;color;Destination
74798;22_Venedig_S1.jpg;216;586;246;p24;color
75014;22_Venedig_S1.jpg;2648;492;379;p24;color
77663;22_Venedig_S1.jpg;183;540;406;p24;color;S.Marcuola_Casino-Rialto
77846;22_Venedig_S1.jpg;200;499;383;p24;color;S.Marcuola_Casino-Rialto
78046;22_Venedig_S1.jpg;183;476;310;p24;color;Destination
78379;22_Venedig_S1.jpg;250;452;289;p24;color;Destination
78629;22_Venedig_S1.jpg;233;904;284;p24;color
78862;22_Venedig_S1.jpg;266;1287;305;p24;color
79128;22_Venedig_S1.jpg;300;1220;313;p24;color
79428;22_Venedig_S1.jpg;233;848;350;p24;color
79661;22_Venedig_S1.jpg;233;622;237;p24;color
79894;22_Venedig_S1.jpg;166;512;225;p24;color;Destination
80061;22_Venedig_S1.jpg;216;452;223;p24;color;Destination
80277;22_Venedig_S1.jpg;1816;452;272;p24;color;Destination
82093;22_Venedig_S1.jpg;316;1243;636;p24;color
82409;22_Venedig_S1.jpg;250;1267;902;p24;color
82659;22_Venedig_S1.jpg;316;1186;913;p24;color
82976;22_Venedig_S1.jpg;183;1314;975;p24;color
83159;22_Venedig_S1.jpg;266;1305;872;p24;color
83425;22_Venedig_S1.jpg;166;1151;629;p24;color
83592;22_Venedig_S1.jpg;233;1227;379;p24;color
83825;22_Venedig_S1.jpg;200;913;356;p24;color
84025;22_Venedig_S1.jpg;233;605;249;p24;color
84258;22_Venedig_S1.jpg;216;540;246;p24;color
84475;22_Venedig_S1.jpg;217;444;239;p24;color;Destination
84691;22_Venedig_S1.jpg;916;454;291;p24;color;Destination
85607;22_Venedig_S1.jpg;2215;437;324;p24;color;Destination
87822;22_Venedig_S1.jpg;183;593;425;p24;color;S.Marcuola_Casino-Rialto
88006;22_Venedig_S1.jpg;200;1035;698;p24;color
88205;22_Venedig_S1.jpg;233;1129;953;p24;color
88439;22_Venedig_S1.jpg;183;458;400;p24;color;S.Marcuola_Casino-Rialto
88622;22_Venedig_S1.jpg;1399;440;332;p24;color;Destination
90154;22_Venedig_S1.jpg;3064;445;300;p24;color;Destination
93219;22_Venedig_S1.jpg;533;456;360;p24;color;Destination
93752;22_Venedig_S1.jpg;1532;443;287;p24;color;Destination
95284;22_Venedig_S1.jpg;216;841;312;p24;color
95500;22_Venedig_S1.jpg;283;1217;506;p24;color
95784;22_Venedig_S1.jpg;216;1286;733;p24;color
96000;22_Venedig_S1.jpg;100;1049;635;p24;color
96217;22_Venedig_S1.jpg;166;397;287;p24;color;Destination
96383;22_Venedig_S1.jpg;1749;441;339;p24;color;Destination
98132;22_Venedig_S1.jpg;616;469;290;p24;color;Destination
98748;22_Venedig_S1.jpg;4264;444;329;p24;color;Destination
103012;22_Venedig_S1.jpg;216;651;248;p24;color
103228;22_Venedig_S1.jpg;233;1151;470;p24;color
103462;22_Venedig_S1.jpg;183;1256;632;p24;color
103645;22_Venedig_S1.jpg;216;675;282;p24;color
103861;22_Venedig_S1.jpg;583;1290;929;p24;color
104444;22_Venedig_S1.jpg;266;1251;645;p24;color
104711;22_Venedig_S1.jpg;250;1082;458;p24;color
104961;22_Venedig_S1.jpg;166;734;339;p24;color
105127;22_Venedig_S1.jpg;200;632;245;p24;color
105327;22_Venedig_S1.jpg;899;493;350;p24;color;Destination
106226;22_Venedig_S1.jpg;1849;446;322;p24;color;Destination
108075;22_Venedig_S1.jpg;633;509;359;p24;color;Destination
108708;22_Venedig_S1.jpg;316;469;268;p24;color;Destination
109024;22_Venedig_S1.jpg;316;577;250;p24;color
109341;22_Venedig_S1.jpg;600;465;240;p24;color;Destination
110091;22_Venedig_S1.jpg;616;457;263;p24;color;Destination
110707;22_Venedig_S1.jpg;733;581;241;p24;color
111439;22_Venedig_S1.jpg;250;675;243;p24;color
111689;22_Venedig_S1.jpg;283;475;342;p24;color;Destination
111972;22_Venedig_S1.jpg;183;516;354;p24;color;Destination
112156;22_Venedig_S1.jpg;266;1276;939;p24;color
112422;22_Venedig_S1.jpg;333;1043;1043;p24;color;Origin
183247;22_Venedig_S1.jpg;233;474;233;p25;color;Destination
183480;22_Venedig_S1.jpg;233;415;183;p25;color
183713;22_Venedig_S1.jpg;167;1035;997;p25;color;Origin
183880;22_Venedig_S1.jpg;200;1037;1048;p25;color;Origin
184080;22_Venedig_S1.jpg;250;952;785;p25;color;San_Zaccaria
184329;22_Venedig_S1.jpg;250;891;703;p25;color;San_Zaccaria
184579;22_Venedig_S1.jpg;250;899;746;p25;color;San_Zaccaria
184829;22_Venedig_S1.jpg;300;1337;1043;p25;color
185129;22_Venedig_S1.jpg;350;1449;1054;p25;color
185479;22_Venedig_S1.jpg;250;907;776;p25;color;San_Zaccaria
185729;22_Venedig_S1.jpg;616;907;708;p25;color;San_Zaccaria
186345;22_Venedig_S1.jpg;250;1071;994;p25;color;Origin
186595;22_Venedig_S1.jpg;450;1017;934;p25;color
187044;22_Venedig_S1.jpg;616;911;719;p25;color;San_Zaccaria
187661;22_Venedig_S1.jpg;666;427;312;p25;color;Destination
188327;22_Venedig_S1.jpg;466;408;178;p25;color
188793;22_Venedig_S1.jpg;166;977;291;p25;color
188960;22_Venedig_S1.jpg;133;1008;138;p25;color
189093;22_Venedig_S1.jpg;300;1115;166;p25;color
189393;22_Venedig_S1.jpg;433;1243;403;p25;color
189826;22_Venedig_S1.jpg;350;1303;91;p25;color
190175;22_Venedig_S1.jpg;133;452;320;p25;color;Destination
190309;22_Venedig_S1.jpg;217;397;146;p25;color
190526;22_Venedig_S1.jpg;249;439;163;p25;color
190775;22_Venedig_S1.jpg;133;673;204;p25;color
190908;22_Venedig_S1.jpg;117;690;257;p25;color
191025;22_Venedig_S1.jpg;399;1011;456;p25;color
191425;22_Venedig_S1.jpg;316;1246;606;p25;color
191924;22_Venedig_S1.jpg;116;1275;843;p25;color
192041;22_Venedig_S1.jpg;266;1214;924;p25;color
192307;22_Venedig_S1.jpg;433;1146;899;p25;color
192740;22_Venedig_S1.jpg;283;955;765;p25;color;San_Zaccaria
193023;22_Venedig_S1.jpg;250;886;734;p25;color;San_Zaccaria
193273;22_Venedig_S1.jpg;250;1007;755;p25;color;San_Zaccaria
193523;22_Venedig_S1.jpg;583;901;739;p25;color;San_Zaccaria
194106;22_Venedig_S1.jpg;450;1044;733;p25;color
194556;22_Venedig_S1.jpg;383;1250;879;p25;color
194939;22_Venedig_S1.jpg;216;1144;730;p25;color
195155;22_Venedig_S1.jpg;250;781;748;p25;color
195405;22_Venedig_S1.jpg;283;404;284;p25;color;Destination
195688;22_Venedig_S1.jpg;133;414;202;p25;color
196055;22_Venedig_S1.jpg;83;139;61;p25;color
162279;22_Venedig_S1.jpg;233;729;666;p28;color
162512;22_Venedig_S1.jpg;183;1015;955;p28;color
162695;22_Venedig_S1.jpg;233;1112;1011;p28;color;Origin
162928;22_Venedig_S1.jpg;799;909;763;p28;color;San_Zaccaria
163728;22_Venedig_S1.jpg;333;902;701;p28;color;San_Zaccaria
164061;22_Venedig_S1.jpg;166;486;485;p28;color;S.Marcuola_Casino-Rialto
164228;22_Venedig_S1.jpg;217;482;416;p28;color;S.Marcuola_Casino-Rialto
164444;22_Venedig_S1.jpg;366;444;362;p28;color;Destination
164810;22_Venedig_S1.jpg;416;460;307;p28;color;Destination
165227;22_Venedig_S1.jpg;183;495;494;p28;color;S.Marcuola_Casino-Rialto
165410;22_Venedig_S1.jpg;133;272;531;p28;color;Tronchetto-Ferrovia
165543;22_Venedig_S1.jpg;233;719;750;p28;color
165777;22_Venedig_S1.jpg;167;521;767;p28;color
165943;22_Venedig_S1.jpg;117;448;701;p28;color
166060;22_Venedig_S1.jpg;183;472;630;p28;color
166243;22_Venedig_S1.jpg;166;715;583;p28;color;S.Marcuola_Casino-Rialto
166409;22_Venedig_S1.jpg;133;804;493;p28;color;S.Marcuola_Casino-Rialto
166543;22_Venedig_S1.jpg;333;750;455;p28;color;S.Marcuola_Casino-Rialto
166876;22_Venedig_S1.jpg;200;801;488;p28;color;S.Marcuola_Casino-Rialto
167076;22_Venedig_S1.jpg;200;806;540;p28;color;S.Marcuola_Casino-Rialto
167425;22_Venedig_S1.jpg;550;818;448;p28;color;S.Marcuola_Casino-Rialto
167975;22_Venedig_S1.jpg;183;636;418;p28;color;S.Marcuola_Casino-Rialto
168158;22_Venedig_S1.jpg;716;809;524;p28;color;S.Marcuola_Casino-Rialto
168874;22_Venedig_S1.jpg;167;820;482;p28;color;S.Marcuola_Casino-Rialto
169041;22_Venedig_S1.jpg;166;723;433;p28;color;S.Marcuola_Casino-Rialto
169207;22_Venedig_S1.jpg;250;554;417;p28;color;S.Marcuola_Casino-Rialto
169457;22_Venedig_S1.jpg;150;448;410;p28;color
169607;22_Venedig_S1.jpg;167;595;446;p28;color;S.Marcuola_Casino-Rialto
169774;22_Venedig_S1.jpg;250;549;422;p28;color;S.Marcuola_Casino-Rialto
170024;22_Venedig_S1.jpg;250;507;399;p28;color;S.Marcuola_Casino-Rialto
170273;22_Venedig_S1.jpg;849;501;358;p28;color;Destination
171123;22_Venedig_S1.jpg;466;544;412;p28;color;S.Marcuola_Casino-Rialto
171589;22_Venedig_S1.jpg;266;508;446;p28;color;S.Marcuola_Casino-Rialto
171856;22_Venedig_S1.jpg;266;408;436;p28;color
172122;22_Venedig_S1.jpg;416;348;490;p28;color;Tronchetto-Ferrovia
172539;22_Venedig_S1.jpg;200;291;515;p28;color;Tronchetto-Ferrovia
172738;22_Venedig_S1.jpg;1033;367;475;p28;color;Tronchetto-Ferrovia
173771;22_Venedig_S1.jpg;300;413;418;p28;color
174071;22_Venedig_S1.jpg;816;469;390;p28;color;S.Marcuola_Casino-Rialto
174887;22_Venedig_S1.jpg;916;374;471;p28;color;Tronchetto-Ferrovia
